1716778271957,paho825312170061014,topic/b/noise,METAVERSE,244
1716778271925,paho825312171230994,topic/b/lighting,METAVERSE,145
1716778272001,paho825312170061014,topic/b/lighting,METAVERSE,221
1716778272021,paho825312171424031,topic/maintenance,METAVERSE,308
1716778272173,paho825312171230994,topic/b/lighting,METAVERSE,29
1716778272175,paho825312170061014,topic/b/lighting,METAVERSE,31
1716778272531,paho825312171230994,topic/s/lighting,METAVERSE,39
1716778272532,paho825312170061014,topic/s/lighting,METAVERSE,40
1716778272536,paho825312171424031,topic/maintenance,METAVERSE,144
1716778272537,paho825312170752268,topic/security,METAVERSE,244
1716778272572,paho825312170061014,topic/c/rfid,METAVERSE,31
1716778272584,paho825312170752268,topic/security,METAVERSE,168
1716778272684,paho825312171424031,topic/maintenance,METAVERSE,319
1716778272684,paho825312171038451,topic/queueing,METAVERSE,143
1716778272716,paho825312171424031,topic/maintenance,METAVERSE,331
1716778272717,paho825312170061014,topic/v/noise,METAVERSE,66
1716778272732,paho825312170752268,topic/security,METAVERSE,232
1716778272738,paho825312170752268,topic/security,METAVERSE,198
1716778272749,paho825312170752268,topic/security,METAVERSE,196
1716778272777,paho825312171424031,topic/maintenance,METAVERSE,337
1716778272778,paho825312170752268,topic/security,METAVERSE,218
1716778272784,paho825312170752268,topic/security,METAVERSE,211
1716778272788,paho825312170752268,topic/security,METAVERSE,227
1716778272804,paho825312170752268,topic/security,METAVERSE,214
1716778272804,paho825312170061014,topic/v/rfid,METAVERSE,69
1716778272828,paho825312170752268,topic/security,METAVERSE,265
1716778272829,paho825312170752268,topic/security,METAVERSE,238
1716778272876,paho825312171038451,topic/queueing,METAVERSE,141
1716778272876,paho825312170752268,topic/security,METAVERSE,275
1716778272877,paho825312171424031,topic/maintenance,METAVERSE,458
1716778272888,paho825312170752268,topic/security,METAVERSE,294
1716778272902,paho825312171230994,topic/v/lighting,METAVERSE,70
1716778272903,paho825312170061014,topic/v/lighting,METAVERSE,71
1716778272913,paho825312170061014,topic/v/rfid,METAVERSE,177
1716778272930,paho825312170752268,topic/security,METAVERSE,324
1716778272940,paho825312171424031,topic/maintenance,METAVERSE,420
1716778272980,paho825312170752268,topic/security,METAVERSE,369
1716778272984,paho825312171424031,topic/maintenance,METAVERSE,441
1716778272984,paho825312171424031,topic/maintenance,METAVERSE,333
1716778272996,paho825312170752268,topic/security,METAVERSE,383
1716778272996,paho825312170752268,topic/security,METAVERSE,389
1716778273026,paho825312171424031,topic/maintenance,METAVERSE,391
1716778273026,paho825312171424031,topic/maintenance,METAVERSE,310
1716778273026,paho825312171424031,topic/maintenance,METAVERSE,274
1716778273026,paho825312171424031,topic/maintenance,METAVERSE,233
1716778273028,paho825312170752268,topic/security,METAVERSE,414
1716778273028,paho825312171038451,topic/queueing,METAVERSE,292
1716778273035,paho825312170752268,topic/security,METAVERSE,359
1716778273052,paho825312170752268,topic/security,METAVERSE,351
1716778273080,paho825312171424031,topic/maintenance,METAVERSE,333
1716778273080,paho825312170752268,topic/security,METAVERSE,325
1716778273080,paho825312171230994,topic/c/lighting,METAVERSE,27
1716778273082,paho825312170752268,topic/security,METAVERSE,474
1716778273083,paho825312170061014,topic/c/lighting,METAVERSE,30
1716778273099,paho825312170752268,topic/security,METAVERSE,380
1716778273105,paho825312171038451,topic/occupancy,METAVERSE,564
